season,week,team,rating,rank
2022,12,BYU,1568.4,58
2022,12,James Madison,1566.1,59
2022,12,Toledo,1565.9,60
2022,12,San Diego State,1563.9,61
2022,12,Western Kentucky,1559.0,62
2022,12,Michigan State,1558.5,63
2022,12,Auburn,1558.3,64
2022,12,Memphis,1555.6,65
2022,12,East Carolina,1552.5,66
2022,12,App State,1549.8,67
2022,12,Texas A&M,1544.0,68
2022,12,Iowa State,1540.1,69
2022,12,UAB,1539.5,70
2022,12,Missouri,1536.9,71
2022,12,Syracuse,1533.2,72
2022,12,San José State,1528.4,73
2022,12,Kansas,1525.1,74
2022,12,Louisiana,1522.6,75
2022,12,North Texas,1515.5,76
2022,12,Wyoming,1508.3,77
2022,12,Georgia State,1508.2,78
2022,12,Eastern Michigan,1507.5,79
2022,12,Miami,1503.5,80
2022,12,Vanderbilt,1498.1,81
2022,12,Utah State,1487.8,82
2022,12,Middle Tennessee,1485.9,83
2022,12,Buffalo,1483.8,84
2022,12,West Virginia,1477.7,85
2022,12,California,1458.9,86
2022,12,Indiana,1458.9,87
2022,12,Florida Atlantic,1455.9,88
2022,12,Army,1455.4,89
2022,12,Arizona State,1452.7,90
2022,12,Miami (OH),1445.1,91
2022,12,Central Michigan,1444.7,92
2022,12,Rutgers,1442.5,93
2022,12,Kent State,1440.8,94
2022,12,Georgia Southern,1439.5,95
2022,12,Nebraska,1437.7,96
2022,12,Virginia Tech,1436.6,97
2022,12,Bowling Green,1436.5,98
2022,12,Arizona,1430.6,99
2022,12,Georgia Tech,1429.5,100
2022,12,Ball State,1423.7,101
2022,12,UConn,1423.7,102
2022,12,Southern Miss,1420.2,103
2022,12,Texas State,1419.7,104
2022,12,Tulsa,1416.1,105
2022,12,UTEP,1415.5,106
2022,12,Virginia,1415.0,107
2022,12,Navy,1414.8,108
2022,12,Boston College,1411.5,109
2022,12,Rice,1403.0,110
2022,12,Stanford,1387.7,111
2022,12,UNLV,1387.3,112
2022,12,Western Michigan,1387.3,113
2022,12,UL Monroe,1377.4,114
2022,12,Old Dominion,1373.9,115
2022,12,Louisiana Tech,1373.9,116
2022,12,Northern Illinois,1371.6,117
2022,12,Arkansas State,1345.3,118
2022,12,Temple,1342.7,119
2022,12,New Mexico State,1338.6,120
2022,12,Northwestern,1323.6,121
2022,12,Colorado,1318.8,122
2022,12,Nevada,1315.5,123
2022,12,Hawai'i,1309.6,124
2022,12,Charlotte,1287.6,125
2022,12,Colorado State,1285.0,126
2022,12,Florida International,1279.6,127
2022,12,South Florida,1266.7,128
2022,12,New Mexico,1255.9,129
2022,12,Akron,1238.0,130
2022,12,Massachusetts,1181.6,131
2022,13,Georgia,1936.8,1
2022,13,Michigan,1920.2,2
2022,13,Alabama,1876.6,3
2022,13,Ohio State,1864.7,4
2022,13,TCU,1827.5,5
2022,13,Penn State,1802.1,6
2022,13,Clemson,1801.6,7
2022,13,USC,1786.2,8
2022,13,Notre Dame,1770.3,9
2022,13,Tennessee,1763.2,10
2022,13,Texas,1751.9,11
2022,13,Utah,1751.7,12
2022,13,Oregon,1748.7,13
2022,13,Kansas State,1743.0,14
2022,13,Cincinnati,1734.0,15
2022,13,Washington,1713.2,16
2022,13,Florida State,1706.8,17
2022,13,LSU,1704.6,18
2022,13,UTSA,1704.3,19
2022,13,Oregon State,1699.3,20
2022,13,Pittsburgh,1698.6,21
2022,13,UCLA,1697.6,22
2022,13,UCF,1679.2,23
2022,13,Ole Miss,1678.0,24
2022,13,Tulane,1677.0,25
2022,13,Iowa,1672.4,26
2022,13,Minnesota,1671.1,27
2022,13,Kentucky,1670.4,28
2022,13,Mississippi State,1669.4,29
2022,13,Arkansas,1667.5,30
2022,13,North Carolina,1663.7,31
2022,13,Boise State,1660.1,32
2022,13,South Alabama,1655.7,33
2022,13,Illinois,1653.2,34
2022,13,Louisville,1650.8,35
2022,13,NC State,1649.4,36
2022,13,Troy,1644.4,37
2022,13,Oklahoma,1639.4,38
2022,13,South Carolina,1635.4,39
2022,13,Purdue,1635.3,40
2022,13,Baylor,1633.8,41
2022,13,Air Force,1629.2,42
2022,13,Wake Forest,1625.7,43
2022,13,Coastal Carolina,1624.3,44
2022,13,Fresno State,1621.5,45
2022,13,James Madison,1617.3,46
2022,13,Maryland,1614.8,47
2022,13,Duke,1611.6,48
2022,13,Oklahoma State,1611.2,49
2022,13,Washington State,1607.8,50
2022,13,SMU,1603.3,51
2022,13,Marshall,1603.0,52
2022,13,Texas Tech,1602.8,53
2022,13,Ohio,1602.2,54
2022,13,Texas A&M,1593.7,55
2022,13,Houston,1591.3,56
2022,13,BYU,1588.2,57
2022,13,Florida,1585.0,58
2022,13,Wisconsin,1581.9,59
2022,13,Western Kentucky,1566.5,60
2022,13,East Carolina,1563.3,61
2022,13,UAB,1561.2,62
2022,13,Louisiana,1559.3,63
2022,13,Liberty,1558.1,64
2022,13,Syracuse,1557.0,65
2022,13,Missouri,1553.7,66
2022,13,Auburn,1551.7,67
2022,13,Michigan State,1548.9,68
2022,13,Memphis,1544.2,69
2022,13,San José State,1537.5,70
2022,13,Toledo,1533.5,71
2022,13,San Diego State,1533.1,72
2022,13,App State,1530.6,73
2022,13,Iowa State,1530.2,74
2022,13,Eastern Michigan,1529.5,75
2022,13,North Texas,1525.0,76
2022,13,Kansas,1513.8,77
2022,13,West Virginia,1508.5,78
2022,13,Middle Tennessee,1500.0,79
2022,13,Georgia State,1496.1,80
2022,13,Wyoming,1486.0,81
2022,13,Army,1477.7,82
2022,13,Nebraska,1475.5,83
2022,13,Miami,1473.7,84
2022,13,Utah State,1473.6,85
2022,13,Vanderbilt,1469.6,86
2022,13,Buffalo,1463.2,87
2022,13,Kent State,1461.4,88
2022,13,Georgia Southern,1458.7,89
2022,13,Tulsa,1452.9,90
2022,13,Miami (OH),1451.2,91
2022,13,Southern Miss,1450.5,92
2022,13,Florida Atlantic,1448.4,93
2022,13,Arizona,1444.9,94
2022,13,California,1443.5,95
2022,13,Arizona State,1438.4,96
2022,13,Virginia Tech,1436.6,97
2022,13,Indiana,1433.2,98
2022,13,Georgia Tech,1427.3,99
2022,13,Rutgers,1425.1,100
2022,13,UConn,1423.7,101
2022,13,Central Michigan,1422.7,102
2022,13,Bowling Green,1420.7,103
2022,13,Western Michigan,1419.7,104
2022,13,Ball State,1417.7,105
2022,13,Virginia,1415.0,106
2022,13,Navy,1414.8,107
2022,13,UTEP,1412.1,108
2022,13,New Mexico State,1404.0,109
2022,13,UNLV,1399.9,110
2022,13,Rice,1393.6,111
2022,13,Boston College,1387.7,112
2022,13,Texas State,1383.0,113
2022,13,Old Dominion,1368.6,114
2022,13,Stanford,1367.9,115
2022,13,Louisiana Tech,1352.3,116
2022,13,UL Monroe,1347.1,117
2022,13,Temple,1332.0,118
2022,13,Arkansas State,1324.9,119
2022,13,Northern Illinois,1313.2,120
2022,13,Colorado State,1309.5,121
2022,13,Colorado,1306.5,122
2022,13,Northwestern,1304.2,123
2022,13,Nevada,1302.9,124
2022,13,Hawai'i,1300.5,125
2022,13,Akron,1296.3,126
2022,13,Charlotte,1287.6,127
2022,13,Florida International,1265.5,128
2022,13,South Florida,1259.4,129
2022,13,New Mexico,1231.5,130
2022,13,Massachusetts,1159.4,131
2022,14,Georgia,1950.6,1
2022,14,Michigan,1930.8,2
2022,14,Alabama,1876.6,3
2022,14,Ohio State,1864.7,4
2022,14,Clemson,1828.8,5
2022,14,TCU,1807.6,6
2022,14,Penn State,1802.1,7
2022,14,Utah,1792.9,8
2022,14,Notre Dame,1770.3,9
2022,14,Tennessee,1763.2,10
2022,14,Kansas State,1762.9,11
2022,14,Texas,1751.9,12
2022,14,Oregon,1748.7,13
2022,14,USC,1744.9,14
2022,14,Cincinnati,1734.0,15
2022,14,UTSA,1717.5,16
2022,14,Washington,1713.2,17
2022,14,Florida State,1706.8,18
2022,14,Tulane,1704.7,19
2022,14,Oregon State,1699.3,20
2022,14,Pittsburgh,1698.6,21
2022,14,UCLA,1697.6,22
2022,14,LSU,1690.9,23
2022,14,Ole Miss,1678.0,24
2022,14,Iowa,1672.4,25
2022,14,Minnesota,1671.1,26
2022,14,Troy,1670.7,27
2022,14,Kentucky,1670.4,28
2022,14,Mississippi State,1669.4,29
2022,14,Arkansas,1667.5,30
2022,14,Fresno State,1659.4,31
2022,14,South Alabama,1655.7,32
2022,14,Illinois,1653.2,33
2022,14,UCF,1651.5,34
2022,14,Louisville,1650.8,35
2022,14,NC State,1649.4,36
2022,14,Oklahoma,1639.4,37
2022,14,North Carolina,1636.6,38
2022,14,South Carolina,1635.4,39
2022,14,Baylor,1633.8,40
2022,14,Air Force,1629.2,41
2022,14,Wake Forest,1625.7,42
2022,14,Purdue,1624.7,43
2022,14,Boise State,1622.2,44
2022,14,James Madison,1617.3,45
2022,14,Maryland,1614.8,46
2022,14,Duke,1611.6,47
2022,14,Oklahoma State,1611.2,48
2022,14,Washington State,1607.8,49
2022,14,SMU,1603.3,50
2022,14,Marshall,1603.0,51
2022,14,Texas Tech,1602.8,52
2022,14,Coastal Carolina,1598.0,53
2022,14,Texas A&M,1593.7,54
2022,14,Houston,1591.3,55
2022,14,BYU,1588.2,56
2022,14,Florida,1585.0,57
2022,14,Wisconsin,1581.9,58
2022,14,Ohio,1568.9,59
2022,14,Toledo,1566.8,60
2022,14,Western Kentucky,1566.5,61
2022,14,East Carolina,1563.3,62
2022,14,UAB,1561.2,63
2022,14,Louisiana,1559.3,64
2022,14,Liberty,1558.1,65
2022,14,Syracuse,1557.0,66
2022,14,Missouri,1553.7,67
2022,14,Auburn,1551.7,68
2022,14,Michigan State,1548.9,69
2022,14,Memphis,1544.2,70
2022,14,San José State,1537.5,71
2022,14,San Diego State,1533.1,72
2022,14,App State,1530.6,73
2022,14,Iowa State,1530.2,74
2022,14,Eastern Michigan,1529.5,75
2022,14,Kansas,1513.8,76
2022,14,North Texas,1511.8,77
2022,14,West Virginia,1508.5,78
2022,14,Middle Tennessee,1500.0,79
2022,14,Georgia State,1496.1,80
2022,14,Wyoming,1486.0,81
2022,14,Army,1477.7,82
2022,14,Nebraska,1475.5,83
2022,14,Miami,1473.7,84
2022,14,Utah State,1473.6,85
2022,14,Vanderbilt,1469.6,86
2022,14,Buffalo,1466.3,87
2022,14,Kent State,1461.4,88
2022,14,Georgia Southern,1458.7,89
2022,14,Tulsa,1452.9,90
2022,14,Miami (OH),1451.2,91
2022,14,Southern Miss,1450.5,92
2022,14,Florida Atlantic,1448.4,93
2022,14,Arizona,1444.9,94
2022,14,California,1443.5,95
2022,14,Arizona State,1438.4,96
2022,14,Virginia Tech,1436.6,97
2022,14,Indiana,1433.2,98
2022,14,Georgia Tech,1427.3,99
2022,14,Rutgers,1425.1,100
2022,14,UConn,1423.7,101
2022,14,Central Michigan,1422.7,102
2022,14,Bowling Green,1420.7,103
2022,14,Western Michigan,1419.7,104
2022,14,Ball State,1417.7,105
2022,14,Virginia,1415.0,106
2022,14,Navy,1414.8,107
2022,14,New Mexico State,1413.5,108
2022,14,UTEP,1412.1,109
2022,14,UNLV,1399.9,110
2022,14,Rice,1393.6,111
2022,14,Boston College,1387.7,112
2022,14,Texas State,1383.0,113
2022,14,Old Dominion,1368.6,114
2022,14,Stanford,1367.9,115
2022,14,Louisiana Tech,1352.3,116
2022,14,UL Monroe,1347.1,117
2022,14,Temple,1332.0,118
2022,14,Arkansas State,1324.9,119
2022,14,Northern Illinois,1313.2,120
2022,14,Colorado State,1309.5,121
2022,14,Colorado,1306.5,122
2022,14,Northwestern,1304.2,123
2022,14,Nevada,1302.9,124
2022,14,Hawai'i,1300.5,125
2022,14,Akron,1293.2,126
2022,14,Charlotte,1287.6,127
2022,14,Florida International,1265.5,128
2022,14,South Florida,1259.4,129
2022,14,New Mexico,1231.5,130
2022,14,Massachusetts,1159.4,131
2022,15,Georgia,1950.6,1
2022,15,Michigan,1930.8,2
2022,15,Alabama,1876.6,3
2022,15,Ohio State,1864.7,4
2022,15,Clemson,1828.8,5
2022,15,TCU,1807.6,6
2022,15,Penn State,1802.1,7
2022,15,Utah,1792.9,8
2022,15,Notre Dame,1770.3,9
2022,15,Tennessee,1763.2,10
2022,15,Kansas State,1762.9,11
2022,15,Texas,1751.9,12
2022,15,Oregon,1748.7,13
2022,15,USC,1744.9,14
2022,15,Cincinnati,1734.0,15
2022,15,UTSA,1717.5,16
2022,15,Washington,1713.2,17
2022,15,Florida State,1706.8,18
2022,15,Tulane,1704.7,19
2022,15,Oregon State,1699.3,20
2022,15,Pittsburgh,1698.6,21
2022,15,UCLA,1697.6,22
2022,15,LSU,1690.9,23
2022,15,Ole Miss,1678.0,24
2022,15,Iowa,1672.4,25
2022,15,Minnesota,1671.1,26
2022,15,Troy,1670.7,27
2022,15,Kentucky,1670.4,28
2022,15,Mississippi State,1669.4,29
2022,15,Arkansas,1667.5,30
2022,15,Fresno State,1659.4,31
2022,15,South Alabama,1655.7,32
2022,15,Illinois,1653.2,33
2022,15,UCF,1651.5,34
2022,15,Louisville,1650.8,35
2022,15,NC State,1649.4,36
2022,15,Oklahoma,1639.4,37
2022,15,North Carolina,1636.6,38
2022,15,South Carolina,1635.4,39
2022,15,Baylor,1633.8,40
2022,15,Air Force,1629.2,41
2022,15,Wake Forest,1625.7,42
2022,15,Purdue,1624.7,43
2022,15,Boise State,1622.2,44
2022,15,James Madison,1617.3,45
2022,15,Maryland,1614.8,46
2022,15,Duke,1611.6,47
2022,15,Oklahoma State,1611.2,48
2022,15,Washington State,1607.8,49
2022,15,SMU,1603.3,50
2022,15,Marshall,1603.0,51
2022,15,Texas Tech,1602.8,52
2022,15,Coastal Carolina,1598.0,53
2022,15,Texas A&M,1593.7,54
2022,15,Houston,1591.3,55
2022,15,BYU,1588.2,56
2022,15,Florida,1585.0,57
2022,15,Wisconsin,1581.9,58
2022,15,Ohio,1568.9,59
2022,15,Toledo,1566.8,60
2022,15,Western Kentucky,1566.5,61
2022,15,East Carolina,1563.3,62
2022,15,UAB,1561.2,63
2022,15,Louisiana,1559.3,64
2022,15,Liberty,1558.1,65
2022,15,Syracuse,1557.0,66
2022,15,Missouri,1553.7,67
2022,15,Auburn,1551.7,68
2022,15,Michigan State,1548.9,69
2022,15,Memphis,1544.2,70
2022,15,San José State,1537.5,71
2022,15,San Diego State,1533.1,72
2022,15,App State,1530.6,73
2022,15,Iowa State,1530.2,74
2022,15,Eastern Michigan,1529.5,75
2022,15,Kansas,1513.8,76
2022,15,North Texas,1511.8,77
2022,15,West Virginia,1508.5,78
2022,15,Middle Tennessee,1500.0,79
2022,15,Georgia State,1496.1,80
2022,15,Army,1491.0,81
2022,15,Wyoming,1486.0,82
2022,15,Nebraska,1475.5,83
2022,15,Miami,1473.7,84
2022,15,Utah State,1473.6,85
2022,15,Vanderbilt,1469.6,86
2022,15,Buffalo,1466.3,87
2022,15,Kent State,1461.4,88
2022,15,Georgia Southern,1458.7,89
2022,15,Tulsa,1452.9,90
2022,15,Miami (OH),1451.2,91
2022,15,Southern Miss,1450.5,92
2022,15,Florida Atlantic,1448.4,93
2022,15,Arizona,1444.9,94
2022,15,California,1443.5,95
2022,15,Arizona State,1438.4,96
2022,15,Virginia Tech,1436.6,97
2022,15,Indiana,1433.2,98
2022,15,Georgia Tech,1427.3,99
2022,15,Rutgers,1425.1,100
2022,15,UConn,1423.7,101
2022,15,Central Michigan,1422.7,102
2022,15,Bowling Green,1420.7,103
2022,15,Western Michigan,1419.7,104
2022,15,Ball State,1417.7,105
2022,15,Virginia,1415.0,106
2022,15,New Mexico State,1413.5,107
2022,15,UTEP,1412.1,108
2022,15,Navy,1401.5,109
2022,15,UNLV,1399.9,110
2022,15,Rice,1393.6,111
2022,15,Boston College,1387.7,112
2022,15,Texas State,1383.0,113
2022,15,Old Dominion,1368.6,114
2022,15,Stanford,1367.9,115
2022,15,Louisiana Tech,1352.3,116
2022,15,UL Monroe,1347.1,117
2022,15,Temple,1332.0,118
2022,15,Arkansas State,1324.9,119
2022,15,Northern Illinois,1313.2,120
2022,15,Colorado State,1309.5,121
2022,15,Colorado,1306.5,122
2022,15,Northwestern,1304.2,123
2022,15,Nevada,1302.9,124
2022,15,Hawai'i,1300.5,125
2022,15,Akron,1293.2,126
2022,15,Charlotte,1287.6,127
2022,15,Florida International,1265.5,128
2022,15,South Florida,1259.4,129
2022,15,New Mexico,1231.5,130
2022,15,Massachusetts,1159.4,131
2023,1,Georgia,1769.5,1
2023,1,Michigan,1765.0,2
2023,1,Ohio State,1761.6,3
2023,1,Alabama,1757.4,4
2023,1,Penn State,1710.8,5
2023,1,USC,1708.1,6
2023,1,Notre Dame,1699.8,7
2023,1,Tennessee,1697.9,8
2023,1,Utah,1696.4,9
2023,1,Florida State,1691.7,10
2023,1,Texas,1688.8,11
2023,1,Washington,1677.1,12
2023,1,Oregon State,1671.4,13
2023,1,Oregon,1669.3,14
2023,1,UCLA,1658.4,15
2023,1,North Carolina,1655.0,16
2023,1,Tulane,1650.5,17
2023,1,Kansas State,1649.3,18
2023,1,Duke,1644.6,19
2023,1,TCU,1643.8,20
2023,1,Oklahoma,1643.3,21
2023,1,Cincinnati,1641.4,22
2023,1,Kentucky,1641.2,23
2023,1,NC State,1639.0,24
2023,1,Clemson,1638.2,25
2023,1,UCF,1632.6,26
2023,1,Iowa,1632.5,27
2023,1,Louisville,1631.1,28
2023,1,Pittsburgh,1629.1,29
2023,1,Ole Miss,1627.7,30
2023,1,Fresno State,1624.9,31
2023,1,Arkansas,1620.8,32
2023,1,Mississippi State,1620.8,33
2023,1,Minnesota,1620.3,34
2023,1,Texas A&M,1619.2,35
2023,1,Washington State,1616.8,36
2023,1,SMU,1609.9,37
2023,1,Illinois,1609.4,38
2023,1,Wisconsin,1604.7,39
2023,1,UTSA,1596.7,40
2023,1,Houston,1596.1,41
2023,1,Auburn,1594.5,42
2023,1,Michigan State,1591.3,43
2023,1,Troy,1591.2,44
2023,1,Maryland,1590.4,45
2023,1,Wake Forest,1586.3,46
2023,1,LSU,1584.5,47
2023,1,Oklahoma State,1583.9,48
2023,1,California,1583.2,49
2023,1,Miami,1579.1,50
2023,1,BYU,1575.8,51
2023,1,Missouri,1570.0,52
2023,1,Western Kentucky,1566.9,53
2023,1,Marshall,1562.1,54
2023,1,Florida,1560.9,55
2023,1,Syracuse,1558.9,56
2023,1,Texas Tech,1558.9,57
2023,1,San Diego State,1557.0,58
2023,1,Purdue,1554.8,59
2023,1,South Carolina,1554.2,60
2023,1,Memphis,1554.1,61
2023,1,Liberty,1550.0,62
2023,1,South Alabama,1549.3,63
2023,1,Iowa State,1547.8,64
2023,1,UAB,1545.7,65
2023,1,Louisiana,1544.8,66
2023,1,James Madison,1543.4,67
2023,1,Vanderbilt,1540.9,68
2023,1,Kansas,1540.8,69
2023,1,Boise State,1536.6,70
2023,1,App State,1536.0,71
2023,1,Virginia Tech,1532.2,72
2023,1,Toledo,1531.2,73
2023,1,Coastal Carolina,1530.9,74
2023,1,Baylor,1530.5,75
2023,1,East Carolina,1529.5,76
2023,1,Air Force,1529.3,77
2023,1,Rutgers,1526.7,78
2023,1,Texas State,1521.1,79
2023,1,Stanford,1520.7,80
2023,1,Eastern Michigan,1520.1,81
2023,1,Georgia State,1516.8,82
2023,1,Arizona,1516.4,83
2023,1,Nebraska,1515.2,84
2023,1,Wyoming,1512.2,85
2023,1,West Virginia,1511.4,86
2023,1,Arizona State,1507.6,87
2023,1,Florida Atlantic,1506.7,88
2023,1,Ohio,1505.9,89
2023,1,Tulsa,1503.7,90
2023,1,Georgia Southern,1496.1,91
2023,1,Southern Miss,1492.7,92
2023,1,Middle Tennessee,1492.7,93
2023,1,Colorado,1484.5,94
2023,1,Georgia Tech,1478.2,95
2023,1,Western Michigan,1476.1,96
2023,1,Utah State,1474.3,97
2023,1,Jacksonville State,1469.9,98
2023,1,Indiana,1468.0,99
2023,1,UNLV,1464.6,100
2023,1,Temple,1460.4,101
2023,1,Virginia,1455.9,102
2023,1,San José State,1453.8,103
2023,1,UL Monroe,1453.1,104
2023,1,UTEP,1449.3,105
2023,1,Kent State,1448.9,106
2023,1,Buffalo,1448.3,107
2023,1,Boston College,1446.0,108
2023,1,Northern Illinois,1445.5,109
2023,1,Rice,1443.5,110
2023,1,Miami (OH),1441.5,111
2023,1,Ball State,1440.9,112
2023,1,UConn,1440.6,113
2023,1,Bowling Green,1439.8,114
2023,1,North Texas,1439.6,115
2023,1,Louisiana Tech,1434.6,116
2023,1,Army,1432.6,117
2023,1,Central Michigan,1431.2,118
2023,1,Charlotte,1431.2,119
2023,1,New Mexico State,1418.0,120
2023,1,Northwestern,1407.4,121
2023,1,Arkansas State,1405.8,122
2023,1,Nevada,1405.3,123
2023,1,Old Dominion,1404.6,124
2023,1,Akron,1396.3,125
2023,1,Navy,1395.6,126
2023,1,Massachusetts,1395.5,127
2023,1,South Florida,1392.8,128
2023,1,Florida International,1388.6,129
2023,1,Colorado State,1371.5,130
2023,1,New Mexico,1359.4,131
2023,1,Hawai'i,1348.4,132
2023,1,Sam Houston,1330.2,133
2023,2,Georgia,1780.3,1
2023,2,Michigan,1776.3,2
2023,2,Ohio State,1764.1,3
2023,2,Notre Dame,1756.0,4
2023,2,Texas,1744.4,5
2023,2,USC,1731.7,6
2023,2,Utah,1724.6,7
2023,2,Penn State,1715.3,8
2023,2,Florida State,1714.7,9
2023,2,UCLA,1711.8,10
2023,2,Oregon,1704.5,11
2023,2,Alabama,1701.8,12
2023,2,Washington,1700.3,13
2023,2,Tennessee,1699.7,14
2023,2,Ole Miss,1690.1,15
2023,2,Kansas State,1687.6,16
2023,2,Cincinnati,1680.8,17
2023,2,Oklahoma,1679.4,18
2023,2,Oregon State,1677.2,19
2023,2,North Carolina,1671.6,20
2023,2,Iowa,1668.2,21
2023,2,UCF,1650.8,22
2023,2,Duke,1649.5,23
2023,2,Minnesota,1648.2,24
2023,2,Washington State,1648.1,25
2023,2,TCU,1646.6,26
2023,2,Kentucky,1643.9,27
2023,2,Clemson,1643.2,28
2023,2,Arkansas,1641.5,29
2023,2,Mississippi State,1639.8,30
2023,2,Louisville,1637.6,31
2023,2,Oklahoma State,1628.8,32
2023,2,Auburn,1627.2,33
2023,2,Fresno State,1626.1,34
2023,2,Miami,1624.9,35
2023,2,Wake Forest,1619.9,36
2023,2,Marshall,1619.2,37
2023,2,UTSA,1618.4,38
2023,2,Maryland,1611.1,39
2023,2,Memphis,1604.9,40
2023,2,Syracuse,1596.6,41
2023,2,Purdue,1596.0,42
2023,2,Michigan State,1595.3,43
2023,2,LSU,1590.0,44
2023,2,Pittsburgh,1589.7,45
2023,2,Tulane,1588.1,46
2023,2,Missouri,1586.6,47
2023,2,Kansas,1586.1,48
2023,2,NC State,1582.8,49
2023,2,BYU,1581.1,50
2023,2,Western Kentucky,1575.3,51
2023,2,SMU,1573.8,52
2023,2,Wisconsin,1573.4,53
2023,2,Texas A&M,1573.4,54
2023,2,Liberty,1572.8,55
2023,2,Houston,1570.5,56
2023,2,Florida,1565.7,57
2023,2,Illinois,1564.1,58
2023,2,Rutgers,1563.7,59
2023,2,South Carolina,1562.4,60
2023,2,Coastal Carolina,1560.9,61
2023,2,James Madison,1555.2,62
2023,2,South Alabama,1554.8,63
2023,2,Troy,1552.9,64
2023,2,Air Force,1552.2,65
2023,2,California,1550.6,66
2023,2,Ohio,1549.1,67
2023,2,Georgia State,1548.9,68
2023,2,Georgia Southern,1542.3,69
2023,2,Toledo,1538.8,70
2023,2,Colorado,1534.6,71
2023,2,Texas Tech,1523.8,72
2023,2,West Virginia,1523.3,73
2023,2,App State,1519.4,74
2023,2,Wyoming,1518.5,75
2023,2,Boise State,1518.4,76
2023,2,Iowa State,1512.2,77
2023,2,Vanderbilt,1507.3,78
2023,2,San Diego State,1503.6,79
2023,2,Baylor,1502.4,80
2023,2,UAB,1499.4,81
2023,2,Texas State,1499.4,82
2023,2,Louisiana,1497.7,83
2023,2,Arizona,1497.4,84
2023,2,Stanford,1497.1,85
2023,2,Eastern Michigan,1492.1,86
2023,2,Miami (OH),1491.1,87
2023,2,Virginia Tech,1491.1,88
2023,2,Utah State,1485.6,89
2023,2,Georgia Tech,1485.1,90
2023,2,Tulsa,1480.5,91
2023,2,Middle Tennessee,1476.1,92
2023,2,Indiana,1475.3,93
2023,2,East Carolina,1472.4,94
2023,2,San José State,1470.5,95
2023,2,Southern Miss,1469.7,96
2023,2,Rice,1469.2,97
2023,2,Nebraska,1465.1,98
2023,2,Northwestern,1465.1,99
2023,2,Florida Atlantic,1463.5,100
2023,2,Arizona State,1462.7,101
2023,2,UL Monroe,1458.5,102
2023,2,Bowling Green,1456.2,103
2023,2,UNLV,1453.3,104
2023,2,Boston College,1452.0,105
2023,2,Old Dominion,1451.6,106
2023,2,Louisiana Tech,1446.7,107
2023,2,Virginia,1444.1,108
2023,2,Army,1443.9,109
2023,2,Jacksonville State,1439.8,110
2023,2,Central Michigan,1438.9,111
2023,2,Western Michigan,1438.3,112
2023,2,Ball State,1430.1,113
2023,2,Kent State,1428.1,114
2023,2,Florida International,1424.3,115
2023,2,Temple,1423.5,116
2023,2,Charlotte,1410.4,117
2023,2,Buffalo,1410.3,118
2023,2,South Florida,1410.2,119
2023,2,UConn,1408.4,120
2023,2,Northern Illinois,1408.0,121
2023,2,Navy,1406.2,122
2023,2,Akron,1404.1,123
2023,2,North Texas,1403.9,124
2023,2,New Mexico State,1395.2,125
2023,2,UTEP,1391.6,126
2023,2,New Mexico,1375.4,127
2023,2,Colorado State,1371.5,128
2023,2,Hawai'i,1366.0,129
2023,2,Arkansas State,1355.0,130
2023,2,Massachusetts,1345.8,131
2023,2,Nevada,1318.1,132
2023,2,Sam Houston,1307.3,133
2023,3,Georgia,1792.9,1
2023,3,Ohio State,1788.4,2
2023,3,Michigan,1786.1,3
2023,3,Notre Dame,1765.9,4
2023,3,Texas,1759.9,5
2023,3,Washington,1758.0,6
2023,3,Penn State,1756.2,7
2023,3,USC,1731.7,8
2023,3,Utah,1728.6,9
2023,3,Oklahoma,1726.8,10
2023,3,Florida State,1725.3,11
2023,3,Alabama,1725.0,12
2023,3,UCLA,1717.0,13
2023,3,Oregon,1714.9,14
2023,3,North Carolina,1709.9,15
2023,3,Ole Miss,1708.3,16
2023,3,TCU,1702.3,17
2023,3,Oregon State,1696.1,18
2023,3,Iowa,1685.2,19
2023,3,Fresno State,1672.5,20
2023,3,Duke,1669.5,21
2023,3,Clemson,1665.9,22
2023,3,LSU,1665.2,23
2023,3,Louisville,1660.4,24
2023,3,Kentucky,1660.2,25
2023,3,Kansas State,1659.6,26
2023,3,UCF,1657.7,27
2023,3,Syracuse,1654.0,28
2023,3,Washington State,1650.2,29
2023,3,Tennessee,1641.0,30
2023,3,Wake Forest,1638.6,31
2023,3,Tulane,1634.1,32
2023,3,Maryland,1633.9,33
2023,3,South Alabama,1631.8,34
2023,3,Auburn,1631.4,35
2023,3,Miami,1631.0,36
2023,3,BYU,1628.7,37
2023,3,Cincinnati,1626.3,38
2023,3,Florida,1624.3,39
2023,3,Marshall,1619.2,40
2023,3,Liberty,1618.9,41
2023,3,Missouri,1614.6,42
2023,3,Memphis,1614.2,43
2023,3,Wisconsin,1612.4,44
2023,3,Minnesota,1610.0,45
2023,3,Texas A&M,1606.6,46
2023,3,Kansas,1605.6,47
2023,3,Rutgers,1595.3,48
2023,3,Arkansas,1593.8,49
2023,3,Georgia State,1590.7,50
2023,3,NC State,1588.2,51
2023,3,Air Force,1584.1,52
2023,3,SMU,1579.5,53
2023,3,James Madison,1577.9,54
2023,3,Coastal Carolina,1570.3,55
2023,3,West Virginia,1568.3,56
2023,3,Ohio,1566.1,57
2023,3,Mississippi State,1564.6,58
2023,3,California,1562.8,59
2023,3,UTSA,1561.4,60
