season,week,game_date,team,opponent,result,rating,rank
2022,8,2022-10-22,Fresno State,New Mexico,W 41-9,1505.5,54
2022,8,2022-10-22,Georgia Southern,Old Dominion,W 28-23,1492.0,55
2022,8,2022-10-23,Wyoming,Utah State,W 28-14,1487.0,56
2022,8,2022-10-22,Duke,Miami,W 45-21,1485.8,57
2022,8,2022-10-22,West Virginia,Texas Tech,L 10-48,1470.3,58
2022,8,2022-10-22,Army,UL Monroe,W 48-24,1468.6,59
2022,8,2022-10-22,Kansas,Baylor,L 23-35,1468.1,60
2022,8,2022-10-22,Old Dominion,Georgia Southern,L 23-28,1463.2,61
2022,8,2022-10-21,Tulsa,Temple,W 27-16,1459.3,62
2022,8,2022-10-22,Arizona State,Stanford,L 14-15,1457.9,63
2022,8,2022-10-22,Eastern Michigan,Ball State,W 20-16,1454.1,64
2022,8,2022-10-22,Ohio,Northern Illinois,W 24-17,1450.1,65
2022,8,2022-10-19,Georgia State,App State,L 17-42,1448.8,66
2022,8,2022-10-22,Rutgers,Indiana,W 24-17,1448.7,67
2022,8,2022-10-22,Rice,Louisiana Tech,W 42-41,1447.4,68
2022,8,2022-10-22,Missouri,Vanderbilt,W 17-14,1440.0,69
2022,8,2022-10-22,Miami,Duke,L 21-45,1439.3,70
2022,8,2022-10-22,North Texas,UTSA,L 27-31,1436.4,71
2022,8,2022-10-23,Utah State,Wyoming,L 14-28,1426.8,72
2022,8,2022-10-23,California,Washington,L 21-28,1420.3,73
2022,8,2022-10-22,Ball State,Eastern Michigan,L 16-20,1416.7,74
2022,8,2022-10-22,Kent State,Akron,W 33-27,1415.0,75
2022,8,2022-10-22,UTEP,Florida Atlantic,W 24-21,1414.5,76
2022,8,2022-10-22,UNLV,Notre Dame,L 21-44,1414.4,77
2022,8,2022-10-22,Miami (OH),Western Michigan,L 10-16,1409.4,78
2022,8,2022-10-20,Virginia,Georgia Tech,W 16-9,1406.0,79
2022,8,2022-10-22,Boston College,Wake Forest,L 15-43,1393.7,80
2022,8,2022-10-22,Central Michigan,Bowling Green,L 18-34,1393.6,81
2022,8,2022-10-22,Indiana,Rutgers,L 17-24,1388.7,82
2022,8,2022-10-22,Southern Miss,Texas State,W 20-14,1387.1,83
2022,8,2022-10-22,Bowling Green,Central Michigan,W 34-18,1384.3,84
2022,8,2022-10-22,Western Michigan,Miami (OH),W 16-10,1384.1,85
2022,8,2022-10-22,Navy,Houston,L 20-38,1383.5,86
2022,8,2022-10-22,Texas State,Southern Miss,L 14-20,1383.5,87
2022,8,2022-10-22,Northern Illinois,Ohio,L 17-24,1381.1,88
2022,8,2022-10-22,Florida Atlantic,UTEP,L 21-24,1379.2,89
2022,8,2022-10-20,Georgia Tech,Virginia,L 9-16,1377.1,90
2022,8,2022-10-22,Vanderbilt,Missouri,L 14-17,1374.7,91
2022,8,2022-10-22,Stanford,Arizona State,W 15-14,1374.1,92
2022,8,2022-10-23,Nevada,San Diego State,L 7-23,1370.0,93
2022,8,2022-10-22,Louisiana Tech,Rice,L 41-42,1348.7,94
2022,8,2022-10-22,Arkansas State,Louisiana,L 18-38,1333.5,95
2022,8,2022-10-22,UL Monroe,Army,L 24-48,1317.8,96
2022,8,2022-10-23,Colorado,Oregon State,L 9-42,1307.4,97
2022,8,2022-10-22,Hawai'i,Colorado State,L 13-17,1300.4,98
2022,8,2022-10-21,Temple,Tulsa,L 16-27,1282.5,99
2022,8,2022-10-22,Northwestern,Maryland,L 24-31,1275.0,100
2022,8,2022-10-22,Colorado State,Hawai'i,W 17-13,1274.1,101
2022,8,2022-10-22,New Mexico,Fresno State,L 9-41,1259.9,102
2022,8,2022-10-22,Florida International,Charlotte,W 34-15,1258.2,103
2022,8,2022-10-22,Akron,Kent State,L 27-33,1217.4,104
2022,8,2022-10-22,Charlotte,Florida International,L 15-34,1175.8,105
2022,9,2022-10-29,Ohio State,Penn State,W 44-31,1860.3,1
2022,9,2022-10-29,Georgia,Florida,W 42-20,1833.5,2
2022,9,2022-10-29,Michigan,Michigan State,W 29-7,1826.4,3
2022,9,2022-10-29,Tennessee,Kentucky,W 44-6,1750.5,4
2022,9,2022-10-29,Cincinnati,UCF,L 21-25,1744.3,5
2022,9,2022-10-29,Oregon,California,W 42-24,1727.8,6
2022,9,2022-10-29,Notre Dame,Syracuse,W 41-24,1725.7,7
2022,9,2022-10-29,TCU,West Virginia,W 41-31,1724.2,8
2022,9,2022-10-28,Utah,Washington State,W 21-17,1719.7,9
2022,9,2022-10-29,Ole Miss,Texas A&M,W 31-28,1703.7,10
2022,9,2022-10-29,Penn State,Ohio State,L 31-44,1694.5,11
2022,9,2022-10-29,Oklahoma State,Kansas State,L 0-48,1690.0,12
2022,9,2022-10-29,Coastal Carolina,Marshall,W 24-13,1675.1,13
2022,9,2022-10-29,USC,Arizona,W 45-37,1669.7,14
2022,9,2022-10-30,UCLA,Stanford,W 38-13,1668.8,15
2022,9,2022-10-29,Baylor,Texas Tech,W 45-17,1664.8,16
2022,9,2022-10-29,Illinois,Nebraska,W 26-9,1658.0,17
2022,9,2022-10-29,Kansas State,Oklahoma State,W 48-0,1646.9,18
2022,9,2022-10-29,Arkansas,Auburn,W 41-27,1641.1,19
2022,9,2022-10-30,North Carolina,Pittsburgh,W 42-24,1640.0,20
2022,9,2022-10-29,Wake Forest,Louisville,L 21-48,1627.1,21
2022,9,2022-10-29,Oklahoma,Iowa State,W 27-13,1623.7,22
2022,9,2022-10-29,Kentucky,Tennessee,L 6-44,1620.1,23
2022,9,2022-10-29,UCF,Cincinnati,W 25-21,1618.7,24
2022,9,2022-10-29,Boise State,Colorado State,W 49-10,1618.3,25
2022,9,2022-10-29,Iowa,Northwestern,W 33-13,1609.3,26
2022,9,2022-10-29,Minnesota,Rutgers,W 31-0,1604.2,27
2022,9,2022-10-27,NC State,Virginia Tech,W 22-21,1603.5,28
2022,9,2022-10-29,Louisville,Wake Forest,W 48-21,1598.0,29
2022,9,2022-10-30,Pittsburgh,North Carolina,L 24-42,1582.3,30
2022,9,2022-10-29,East Carolina,BYU,W 27-24,1581.9,31
2022,9,2022-10-29,App State,Robert Morris,W 42-3,1576.7,32
2022,9,2022-10-29,Houston,South Florida,W 42-27,1572.8,33
2022,9,2022-10-29,Toledo,Eastern Michigan,W 27-24,1570.2,34
2022,9,2022-10-29,SMU,Tulsa,W 45-34,1565.0,35
2022,9,2022-10-29,Syracuse,Notre Dame,L 24-41,1563.1,36
2022,9,2022-10-29,South Alabama,Arkansas State,W 31-3,1554.3,37
2022,9,2022-10-30,San José State,Nevada,W 35-28,1551.2,38
2022,9,2022-10-29,Texas A&M,Ole Miss,L 28-31,1544.5,39
2022,9,2022-10-29,BYU,East Carolina,L 24-27,1540.4,40
2022,9,2022-10-27,Louisiana,Southern Miss,L 24-39,1539.6,41
2022,9,2022-10-28,Washington State,Utah,L 17-21,1533.7,42
2022,9,2022-10-29,UAB,Florida Atlantic,L 17-24,1532.0,43
2022,9,2022-10-29,Western Kentucky,North Texas,L 13-40,1531.1,44
2022,9,2022-10-29,Iowa State,Oklahoma,L 13-27,1527.0,45
2022,9,2022-10-30,Fresno State,San Diego State,W 32-28,1521.1,46
2022,9,2022-10-29,Michigan State,Michigan,L 7-29,1511.0,47
2022,9,2022-10-29,Florida State,Georgia Tech,W 41-16,1507.9,48
2022,9,2022-10-29,South Carolina,Missouri,L 10-23,1505.8,49
2022,9,2022-10-30,Wyoming,Hawai'i,W 27-20,1504.5,50
2022,9,2022-10-29,Marshall,Coastal Carolina,L 13-24,1498.8,51
2022,9,2022-10-29,Florida,Georgia,L 20-42,1496.0,52
2022,9,2022-10-30,San Diego State,Fresno State,L 28-32,1494.8,53
2022,9,2022-10-29,North Texas,Western Kentucky,W 40-13,1492.9,54
2022,9,2022-10-29,Texas Tech,Baylor,L 17-45,1490.9,55
2022,9,2022-10-29,Missouri,South Carolina,W 23-10,1483.0,56
2022,9,2022-10-29,Arizona State,Colorado,W 42-34,1478.8,57
2022,9,2022-10-29,Georgia State,Old Dominion,W 31-17,1476.0,58
2022,9,2022-10-29,Auburn,Arkansas,L 27-41,1458.0,59
2022,9,2022-10-29,Miami,Virginia,W 14-12,1453.5,60
2022,9,2022-10-29,West Virginia,TCU,L 31-41,1453.4,61
2022,9,2022-10-30,Middle Tennessee,UTEP,W 24-13,1449.5,62
2022,9,2022-10-29,Eastern Michigan,Toledo,L 24-27,1439.0,63
2022,9,2022-10-29,Old Dominion,Georgia State,L 17-31,1436.0,64
2022,9,2022-10-27,Southern Miss,Louisiana,W 39-24,1435.8,65
2022,9,2022-10-29,Miami (OH),Akron,W 27-9,1433.8,66
2022,9,2022-10-29,Rutgers,Minnesota,L 0-31,1430.6,67
2022,9,2022-10-29,Tulsa,SMU,L 34-45,1430.4,68
2022,9,2022-10-29,Florida Atlantic,UAB,W 24-17,1414.7,69
2022,9,2022-10-29,Nebraska,Illinois,L 9-26,1406.3,70
2022,9,2022-10-29,California,Oregon,L 24-42,1403.4,71
2022,9,2022-10-27,Virginia Tech,NC State,L 21-22,1396.8,72
2022,9,2022-10-29,Navy,Temple,W 27-20,1396.4,73
2022,9,2022-10-29,Virginia,Miami,L 12-14,1391.9,74
2022,9,2022-10-29,Rice,Charlotte,L 23-56,1383.2,75
2022,9,2022-10-30,UTEP,Middle Tennessee,L 13-24,1380.2,76
2022,9,2022-10-29,UConn,Boston College,W 13-3,1369.2,77
2022,9,2022-10-30,Stanford,UCLA,L 13-38,1366.3,78
2022,9,2022-10-29,Boston College,UConn,L 3-13,1366.1,79
2022,9,2022-10-30,Nevada,San José State,L 28-35,1360.8,80
2022,9,2022-10-29,Georgia Tech,Florida State,L 16-41,1357.9,81
2022,9,2022-10-29,Arizona,USC,L 37-45,1342.2,82
2022,9,2022-10-29,Louisiana Tech,Florida International,L 34-42,1320.1,83
2022,9,2022-10-29,New Mexico State,Massachusetts,W 23-13,1305.7,84
2022,9,2022-10-29,Arkansas State,South Alabama,L 3-31,1305.7,85
2022,9,2022-10-29,Florida International,Louisiana Tech,W 42-34,1286.9,86
2022,9,2022-10-29,Colorado,Arizona State,L 34-42,1286.6,87
2022,9,2022-10-30,Hawai'i,Wyoming,L 20-27,1282.9,88
2022,9,2022-10-29,Temple,Navy,L 20-27,1269.6,89
2022,9,2022-10-29,Northwestern,Iowa,L 13-33,1269.1,90
2022,9,2022-10-29,Colorado State,Boise State,L 10-49,1267.3,91
2022,9,2022-10-29,South Florida,Houston,L 27-42,1262.5,92
2022,9,2022-10-29,Charlotte,Rice,W 56-23,1240.0,93
2022,9,2022-10-29,Akron,Miami (OH),L 9-27,1193.0,94
2022,9,2022-10-29,Massachusetts,New Mexico State,L 13-23,1140.7,95
2022,10,2022-11-05,Ohio State,Northwestern,W 21-7,1864.3,1
2022,10,2022-11-05,Georgia,Tennessee,W 27-13,1851.7,2
2022,10,2022-11-05,Michigan,Rutgers,W 52-17,1839.5,3
2022,10,2022-11-05,Alabama,LSU,L 31-32,1816.5,4
2022,10,2022-11-05,Notre Dame,Clemson,W 35-14,1762.0,5
2022,10,2022-11-05,Cincinnati,Navy,W 20-10,1748.4,6
2022,10,2022-11-05,Clemson,Notre Dame,L 14-35,1748.1,7
2022,10,2022-11-05,Oregon,Colorado,W 49-10,1738.8,8
2022,10,2022-11-05,Tennessee,Georgia,L 13-27,1732.3,9
2022,10,2022-11-05,TCU,Texas Tech,W 34-24,1731.9,10
2022,10,2022-11-05,Utah,Arizona,W 45-20,1724.4,11
2022,10,2022-11-05,Penn State,Indiana,W 45-14,1713.1,12
2022,10,2022-11-06,UCLA,Arizona State,W 50-36,1691.4,13
2022,10,2022-11-03,Coastal Carolina,App State,W 35-28,1688.2,14
2022,10,2022-11-05,Baylor,Oklahoma,W 38-35,1682.4,15
2022,10,2022-11-05,Texas,Kansas State,W 34-27,1675.2,16
2022,10,2022-11-06,USC,California,W 41-35,1674.9,17
2022,10,2022-11-05,Liberty,Arkansas,W 21-19,1666.8,18
2022,10,2022-11-05,LSU,Alabama,W 32-31,1663.2,19
2022,10,2022-11-05,North Carolina,Virginia,W 31-28,1649.4,20
2022,10,2022-11-05,Iowa,Purdue,W 24-3,1648.9,21
2022,10,2022-11-05,UTSA,UAB,W 44-38,1645.3,22
2022,10,2022-11-05,UCF,Memphis,W 35-28,1642.2,23
2022,10,2022-11-05,Kentucky,Missouri,W 21-17,1636.0,24
2022,10,2022-11-05,Oklahoma State,Kansas,L 16-37,1633.2,25
2022,10,2022-11-06,NC State,Wake Forest,W 30-21,1627.4,26
2022,10,2022-11-05,Arkansas,Liberty,L 19-21,1626.2,27
2022,10,2022-11-05,Minnesota,Nebraska,W 20-13,1621.1,28
2022,10,2022-11-05,Illinois,Michigan State,L 15-23,1620.8,29
2022,10,2022-11-05,Louisville,James Madison,W 34-10,1620.5,30
2022,10,2022-11-05,Mississippi State,Auburn,W 39-33,1619.5,31
2022,10,2022-11-05,Kansas State,Texas,L 27-34,1618.2,32
2022,10,2022-11-05,Air Force,Army,W 13-7,1610.4,33
2022,10,2022-11-05,Oklahoma,Baylor,L 35-38,1606.1,34
2022,10,2022-11-05,Pittsburgh,Syracuse,W 19-9,1603.5,35
2022,10,2022-11-06,Wake Forest,NC State,L 21-30,1603.2,36
2022,10,2022-11-05,Tulane,Tulsa,W 27-13,1599.9,37
2022,10,2022-11-05,Oregon State,Washington,L 21-24,1596.8,38
2022,10,2022-11-05,Boise State,BYU,L 28-31,1596.6,39
2022,10,2022-11-05,SMU,Houston,W 77-63,1591.5,40
2022,10,2022-11-05,Wisconsin,Maryland,W 23-10,1585.6,41
2022,10,2022-11-05,Maryland,Wisconsin,L 10-23,1583.4,42
2022,10,2022-11-05,Washington,Oregon State,W 24-21,1583.1,43
2022,10,2022-11-05,South Alabama,Georgia Southern,W 38-31,1579.4,44
2022,10,2022-11-05,Troy,Louisiana,W 23-17,1576.6,45
2022,10,2022-11-05,Washington State,Stanford,W 52-14,1566.6,46
2022,10,2022-11-03,App State,Coastal Carolina,L 28-35,1563.7,47
2022,10,2022-11-05,BYU,Boise State,W 31-28,1562.1,48
2022,10,2022-11-06,San José State,Colorado State,W 28-16,1557.4,49
2022,10,2022-11-05,Florida State,Miami,W 45-3,1554.2,50
2022,10,2022-11-05,Western Kentucky,Charlotte,W 59-7,1553.9,51
2022,10,2022-11-05,Michigan State,Illinois,W 23-15,1548.2,52
2022,10,2022-11-05,Iowa State,West Virginia,W 31-14,1547.2,53
2022,10,2022-11-05,Houston,SMU,L 63-77,1546.3,54
2022,10,2022-11-05,Syracuse,Pittsburgh,L 9-19,1541.9,55
2022,10,2022-11-05,Florida,Texas A&M,W 41-24,1539.4,56
2022,10,2022-11-05,Purdue,Iowa,L 3-24,1533.0,57
2022,10,2022-11-06,Fresno State,Hawai'i,W 55-13,1532.9,58
2022,10,2022-11-05,South Carolina,Vanderbilt,W 38-27,1530.7,59
2022,10,2022-11-05,Marshall,Old Dominion,W 12-0,1529.7,60
2022,10,2022-11-05,Kansas,Oklahoma State,W 37-16,1525.0,61
2022,10,2022-11-05,Georgia State,Southern Miss,W 42-14,1518.8,62
2022,10,2022-11-05,Louisiana,Troy,L 17-23,1513.3,63
2022,10,2022-11-05,UAB,UTSA,L 38-44,1510.2,64
2022,10,2022-11-04,Duke,Boston College,W 38-31,1507.4,65
2022,10,2022-11-05,Memphis,UCF,L 28-35,1506.5,66
2022,10,2022-11-05,North Texas,Florida International,W 52-14,1506.5,67
2022,10,2022-11-05,San Diego State,UNLV,W 14-10,1505.7,68
2022,10,2022-11-05,Texas A&M,Florida,L 24-41,1501.1,69
2022,10,2022-11-05,James Madison,Louisville,L 10-34,1500.9,70
2022,10,2022-11-01,Ohio,Buffalo,W 45-24,1486.0,71
2022,10,2022-11-05,Texas Tech,TCU,L 24-34,1483.2,72
2022,10,2022-11-01,Buffalo,Ohio,L 24-45,1469.8,73
2022,10,2022-11-05,Missouri,Kentucky,L 17-21,1467.1,74
2022,10,2022-11-05,Georgia Southern,South Alabama,L 31-38,1466.9,75
2022,10,2022-11-06,Arizona State,UCLA,L 36-50,1456.2,76
2022,10,2022-11-05,Army,Air Force,L 7-13,1452.4,77
2022,10,2022-11-05,Auburn,Mississippi State,L 33-39,1448.5,78
2022,10,2022-11-01,Ball State,Kent State,W 27-20,1445.3,79
2022,10,2022-11-05,Utah State,New Mexico,W 27-10,1439.8,80
2022,10,2022-11-05,West Virginia,Iowa State,L 14-31,1433.1,81
2022,10,2022-11-02,Central Michigan,Northern Illinois,W 35-22,1429.2,82
2022,10,2022-11-05,Rutgers,Michigan,L 17-52,1417.5,83
2022,10,2022-11-05,Middle Tennessee,Louisiana Tech,L 24-40,1408.0,84
2022,10,2022-11-05,Miami,Florida State,L 3-45,1407.2,85
2022,10,2022-11-05,Old Dominion,Marshall,L 0-12,1405.1,86
2022,10,2022-11-05,Tulsa,Tulane,L 13-27,1404.1,87
2022,10,2022-11-05,UNLV,San Diego State,L 10-14,1403.4,88
2022,10,2022-11-03,Rice,UTEP,W 37-30,1402.8,89
2022,10,2022-11-02,Bowling Green,Western Michigan,W 13-9,1399.5,90
2022,10,2022-11-06,California,USC,L 35-41,1398.2,91
2022,10,2022-11-05,Southern Miss,Georgia State,L 14-42,1393.0,92
2022,10,2022-11-05,Navy,Cincinnati,L 10-20,1392.2,93
2022,10,2022-11-05,Nebraska,Minnesota,L 13-20,1389.4,94
2022,10,2022-11-05,Virginia Tech,Georgia Tech,L 27-28,1386.5,95
2022,10,2022-11-01,Kent State,Ball State,L 20-27,1386.3,96
2022,10,2022-11-05,Virginia,North Carolina,L 28-31,1382.5,97
2022,10,2022-11-04,UConn,Massachusetts,W 27-10,1378.7,98
2022,10,2022-11-05,Texas State,UL Monroe,L 30-31,1375.2,99
2022,10,2022-11-05,Indiana,Penn State,L 14-45,1370.0,100
2022,10,2022-11-02,Western Michigan,Bowling Green,L 9-13,1368.8,101
2022,10,2022-11-05,Georgia Tech,Virginia Tech,W 28-27,1368.2,102
2022,10,2022-11-05,Louisiana Tech,Middle Tennessee,W 40-24,1361.5,103
2022,10,2022-11-03,UTEP,Rice,L 30-37,1360.7,104
2022,10,2022-11-05,Vanderbilt,South Carolina,L 27-38,1349.7,105
2022,10,2022-11-02,Northern Illinois,Central Michigan,L 22-35,1345.6,106
2022,10,2022-11-04,Boston College,Duke,L 31-38,1344.5,107
2022,10,2022-11-05,Arizona,Utah,L 20-45,1337.5,108
2022,10,2022-11-05,Stanford,Washington State,L 14-52,1333.4,109
2022,10,2022-11-05,UL Monroe,Texas State,W 31-30,1326.1,110
2022,10,2022-11-05,Temple,South Florida,W 54-28,1300.1,111
2022,10,2022-11-05,Colorado,Oregon,L 10-49,1275.6,112
2022,10,2022-11-05,Florida International,North Texas,L 14-52,1273.3,113
2022,10,2022-11-06,Hawai'i,Fresno State,L 13-55,1271.1,114
2022,10,2022-11-05,Northwestern,Ohio State,L 7-21,1265.2,115
